ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_CITY,FROM_YEAR,TO_YEAR,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB,PIE,FULL_NAME,IS_ACTIVE,OD,Attratio,Defratio,ALLSTAR
1627827,Dorian,Finney-Smith,1993-05-04T00:00:00,Florida,USA,Florida/USA,79.0,220.0,4,Forward,Active,1610612742,Mavericks,Dallas,2016,2020,Undrafted,Undrafted,Undrafted,8.3,1.4,5.3,0.061,Dorian Finney-Smith,Yes,0.16422933333333334,0.6466666666666667,0.35333333333333333,0.0
1627854,Bryn,Forbes,1993-07-23T00:00:00,Michigan State,USA,Michigan State/USA,74.0,205.0,4,Guard,Active,1610612749,Bucks,Milwaukee,2016,2020,Undrafted,Undrafted,Undrafted,9.5,0.6,1.2,0.068,Bryn Forbes,Yes,0.024212389380530972,0.8938053097345133,0.10619469026548674,0.0
203095,Evan,Fournier,1992-10-29T00:00:00,Poitiers Basket 86,France,Poitiers Basket 86/France,79.0,205.0,8,Guard-Forward,Active,1610612753,Magic,Orlando,2012,2020,2012,1,20,19.6,3.7,3.0,0.107,Evan Fournier,Yes,0.6617794676806085,0.8859315589353612,0.11406844106463879,0.0
1628368,De'Aaron,Fox,1997-12-20T00:00:00,Kentucky,USA,Kentucky/USA,75.0,185.0,3,Guard,Active,1610612758,Kings,Sacramento,2017,2020,2017,1,5,23.8,7.4,3.4,0.116,De'Aaron Fox,Yes,0.5191976878612716,0.9017341040462428,0.09826589595375722,0.0
204025,Tim,Frazier,1990-11-01T00:00:00,Penn State,USA,Penn State/USA,72.0,170.0,6,Guard,Inactive,0,,,2014,2020,Undrafted,Undrafted,Undrafted,1.3,2.3,1.3,0.031,Tim Frazier,Yes,0.047595918367346945,0.7346938775510204,0.2653061224489796,0.0
1628365,Markelle,Fultz,1998-05-29T00:00:00,Washington,USA,Washington/USA,75.0,209.0,3,Guard,Active,1610612753,Magic,Orlando,2017,2020,2017,1,1,12.9,5.4,3.1,0.081,Markelle Fultz,Yes,0.3027280373831776,0.8551401869158878,0.14485981308411214,0.0
1629117,Wenyen,Gabriel,1997-03-26T00:00:00,Kentucky,South Sudan,Kentucky/South Sudan,81.0,205.0,1,Forward,Active,1610612740,Pelicans,New Orleans,2018,2020,Undrafted,Undrafted,Undrafted,0.2,0.3,1.2,0.0,Wenyen Gabriel,Yes,0.00042352941176470585,0.29411764705882354,0.7058823529411765,0.0
202070,Tony,Gaffney,1984-11-14T00:00:00,Massachusetts,USA,Massachusetts/USA,80.0,205.0,0,Forward,Inactive,1610612738,Celtics,Boston,2009,2009,Undrafted,Undrafted,Undrafted,,,,,Tony Gaffney,No,,,,0.0
1629655,Daniel,Gafford,1998-10-01T00:00:00,Arkansas,USA,Arkansas/USA,82.0,234.0,1,Forward-Center,Active,1610612741,Bulls,Chicago,2019,2020,2019,2,38,4.8,0.6,3.3,0.099,Daniel Gafford,Yes,0.010924137931034484,0.6206896551724138,0.37931034482758624,0.0
201568,Danilo,Gallinari,1988-08-08T00:00:00,Olimpia Milano,Italy,Olimpia Milano/Italy,82.0,233.0,11,Forward,Active,1610612737,Hawks,Atlanta,2008,2020,2008,1,6,12.8,1.5,3.9,0.11,Danilo Gallinari,Yes,0.4525714285714286,0.7857142857142858,0.2142857142857143,0.0
204038,Langston,Galloway,1991-12-09T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,73.0,200.0,6,Guard,Active,1610612756,Suns,Phoenix,2014,2020,Undrafted,Undrafted,Undrafted,5.1,0.8,1.0,0.09,Langston Galloway,Yes,0.035478260869565216,0.855072463768116,0.14492753623188406,0.0
1629636,Darius,Garland,2000-01-26T00:00:00,Vanderbilt,USA,Vanderbilt/USA,73.0,192.0,1,Guard,Active,1610612739,Cavaliers,Cleveland,2019,2020,2019,1,5,16.4,5.8,2.2,0.09,Darius Garland,Yes,0.0857639344262295,0.9098360655737705,0.09016393442622953,0.0
201188,Marc,Gasol,1985-01-29T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,83.0,255.0,12,Center,Active,1610612747,Lakers,Los Angeles,2008,2020,2007,2,48,4.8,2.0,4.1,0.071,Marc Gasol,Yes,0.4333211009174312,0.6238532110091743,0.3761467889908257,3.0
200752,Rudy,Gay,1986-08-17T00:00:00,Connecticut,USA,Connecticut/USA,80.0,250.0,14,Forward-Guard,Active,1610612759,Spurs,San Antonio,2006,2020,2006,1,8,10.9,1.5,4.9,0.105,Rudy Gay,Yes,0.6483294797687862,0.7167630057803468,0.2832369942196532,0.0
202331,Paul,George,1990-05-02T00:00:00,Fresno State,USA,Fresno State/USA,80.0,220.0,10,Forward,Active,1610612746,Clippers,LA,2010,2020,2010,1,10,22.5,5.5,6.0,0.144,Paul George,Yes,2.1838235294117645,0.8235294117647058,0.17647058823529413,7.0
201959,Taj,Gibson,1985-06-24T00:00:00,USC,USA,Southern California/USA,81.0,232.0,11,Forward,Active,1610612752,Knicks,New York,2009,2020,2009,1,26,4.2,0.5,4.5,0.073,Taj Gibson,Yes,0.11298913043478265,0.5108695652173914,0.48913043478260876,0.0
1628385,Harry,Giles III,1998-04-22T00:00:00,Duke,USA,Duke/USA,83.0,240.0,2,Forward-Center,Active,1610612757,Trail Blazers,Portland,2017,2020,2017,1,20,3.0,0.9,4.9,0.087,Harry Giles III,Yes,0.03006818181818182,0.4431818181818181,0.5568181818181818,0.0
1628983,Shai,Gilgeous-Alexander,1998-07-12T00:00:00,Kentucky,Canada,Kentucky/Canada,78.0,180.0,2,Guard-Forward,Active,1610612760,Thunder,Oklahoma City,2018,2020,2018,1,11,23.7,5.9,4.7,0.146,Shai Gilgeous-Alexander,Yes,0.3832075801749271,0.8629737609329445,0.13702623906705538,0.0
203497,Rudy,Gobert,1992-06-26T00:00:00,Cholet,France,Cholet/France,85.0,258.0,7,Center,Active,1610612762,Jazz,Utah,2013,2020,2013,1,27,14.5,1.3,13.4,0.158,Rudy Gobert,Yes,0.6055239726027397,0.5410958904109588,0.45890410958904104,2.0
1629164,Brandon,Goodwin,1995-10-02T00:00:00,Florida Gulf Coast,USA,Florida Gulf Coast/USA,72.0,180.0,2,Guard,Active,1610612737,Hawks,Atlanta,2018,2020,Undrafted,Undrafted,Undrafted,3.9,1.6,1.0,0.062,Brandon Goodwin,Yes,0.019200000000000002,0.8461538461538461,0.15384615384615385,0.0
203932,Aaron,Gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,80.0,235.0,6,Forward,Active,1610612753,Magic,Orlando,2014,2020,2014,1,4,14.6,4.3,6.6,0.11,Aaron Gordon,Yes,0.9749364705882352,0.7411764705882352,0.2588235294117647,0.0
201569,Eric,Gordon,1988-12-25T00:00:00,Indiana,USA,Indiana/USA,75.0,215.0,12,Guard,Active,1610612745,Rockets,Houston,2008,2020,2008,1,7,17.8,2.6,2.1,0.097,Eric Gordon,Yes,0.5183359999999999,0.9066666666666666,0.09333333333333332,0.0
1628984,Devonte',Graham,1995-02-22T00:00:00,Kansas,USA,Kansas/USA,73.0,195.0,2,Guard,Active,1610612766,Hornets,Charlotte,2018,2020,2018,2,34,13.1,5.2,2.7,0.09,Devonte' Graham,Yes,0.1751657142857143,0.8714285714285714,0.1285714285714286,0.0
203924,Jerami,Grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,80.0,210.0,6,Forward,Active,1610612765,Pistons,Detroit,2014,2020,2014,2,39,23.3,2.8,5.0,0.117,Jerami Grant,Yes,0.6293247588424437,0.8392282958199357,0.1607717041800643,0.0
201980,Danny,Green,1987-06-22T00:00:00,North Carolina,USA,North Carolina/USA,78.0,215.0,11,Guard,Active,1610612755,76ers,Philadelphia,2009,2020,2009,2,46,9.2,1.7,3.6,0.064,Danny Green,Yes,0.4271337931034483,0.7517241379310344,0.24827586206896554,0.0
203110,Draymond,Green,1990-03-04T00:00:00,Michigan State,USA,Michigan State/USA,78.0,230.0,8,Forward,Active,1610612744,Warriors,Golden State,2012,2020,2012,2,35,6.1,8.4,6.6,0.097,Draymond Green,Yes,1.2822142180094787,0.6872037914691943,0.31279620853080564,3.0
203210,JaMychal,Green,1990-06-21T00:00:00,Alabama,USA,Alabama/USA,80.0,227.0,6,Forward-Center,Active,1610612743,Nuggets,Denver,2014,2020,Undrafted,Undrafted,Undrafted,8.7,0.8,5.5,0.095,JaMychal Green,Yes,0.15312,0.6333333333333333,0.36666666666666664,0.0
1629750,Javonte,Green,1993-07-23T00:00:00,Radford,USA,Radford /USA,76.0,205.0,1,Guard-Forward,Active,1610612738,Celtics,Boston,2019,2020,Undrafted,Undrafted,Undrafted,4.2,0.4,2.1,0.069,Javonte Green,Yes,0.005265671641791044,0.6865671641791045,0.3134328358208955,0.0
201145,Jeff,Green,1986-08-28T00:00:00,Georgetown,USA,Georgetown /USA,80.0,235.0,12,Forward,Active,1610612751,Nets,Brooklyn,2007,2020,2007,1,5,9.8,1.5,3.8,0.073,Jeff Green,Yes,0.4439205298013244,0.7483443708609271,0.2516556291390728,0.0
201933,Blake,Griffin,1989-03-16T00:00:00,Oklahoma,USA,Oklahoma/USA,81.0,250.0,10,Forward,Active,1610612751,Nets,Brooklyn,2009,2020,2009,1,1,11.6,3.5,5.0,0.085,Blake Griffin,Yes,1.0099502487562189,0.7512437810945273,0.24875621890547261,6.0
1629657,Kyle,Guy,1997-08-11T00:00:00,Virginia,USA,Virginia/USA,73.0,167.0,1,Guard,Active,1610612758,Kings,Sacramento,2019,2020,2019,2,55,2.4,0.9,0.9,0.058,Kyle Guy,Yes,0.004628571428571429,0.7857142857142856,0.21428571428571427,0.0
1629060,Rui,Hachimura,1998-02-08T00:00:00,Gonzaga,Japan,Gonzaga/Japan,80.0,230.0,1,Forward,Active,1610612764,Wizards,Washington,2019,2020,2019,1,9,13.4,1.5,5.8,0.085,Rui Hachimura,Yes,0.05631884057971014,0.7198067632850242,0.28019323671497587,0.0
203501,Tim,Hardaway Jr.,1992-03-16T00:00:00,Michigan,USA,Michigan/USA,77.0,205.0,7,Guard-Forward,Active,1610612742,Mavericks,Dallas,2013,2020,2013,1,24,16.4,1.7,3.4,0.096,Tim Hardaway Jr.,Yes,0.30862511627906974,0.8418604651162791,0.15813953488372096,0.0
201935,James,Harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,77.0,220.0,11,Guard,Active,1610612751,Nets,Brooklyn,2009,2020,2009,1,3,25.3,11.2,7.9,0.17,James Harden,Yes,5.545942342342343,0.8220720720720721,0.17792792792792794,9.0
203090,Maurice,Harkless,1993-05-11T00:00:00,St. John's,USA,St. John's /USA,79.0,220.0,8,Forward-Guard,Active,1610612748,Heat,Miami,2012,2020,2012,1,15,1.4,0.6,1.2,0.023,Maurice Harkless,Yes,0.0252,0.625,0.37499999999999994,0.0
1629607,Jared,Harper,1997-09-14T00:00:00,Auburn,USA,Auburn/USA,70.0,175.0,1,Guard,Active,1610612752,Knicks,New York,2019,2020,Undrafted,Undrafted,Undrafted,0.7,0.0,0.0,-0.022,Jared Harper,Yes,0.0,1.0,0.0,0.0
1626149,Montrezl,Harrell,1994-01-26T00:00:00,Louisville,USA,Louisville/USA,79.0,240.0,5,Forward-Center,Active,1610612747,Lakers,Los Angeles,2015,2020,2015,2,32,14.8,1.1,6.6,0.153,Montrezl Harrell,Yes,0.23877333333333334,0.7066666666666667,0.29333333333333333,0.0
203914,Gary,Harris,1994-09-14T00:00:00,Michigan State,USA,Michigan State/USA,76.0,210.0,6,Guard,Active,1610612743,Nuggets,Denver,2014,2020,2014,1,19,9.7,1.7,2.5,0.052,Gary Harris,Yes,0.1779496402877698,0.8201438848920863,0.1798561151079137,0.0
203925,Joe,Harris,1991-09-06T00:00:00,Virginia,USA,Virginia/USA,78.0,220.0,6,Guard-Forward,Active,1610612751,Nets,Brooklyn,2014,2020,2014,2,33,14.7,1.8,3.5,0.085,Joe Harris,Yes,0.27782999999999997,0.825,0.175,0.0
202699,Tobias,Harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,80.0,226.0,9,Forward,Active,1610612755,76ers,Philadelphia,2011,2020,2011,1,19,20.8,3.6,7.7,0.147,Tobias Harris,Yes,1.6165682242990658,0.7601246105919004,0.2398753894080997,0.0
1627885,Shaquille,Harrison,1993-10-06T00:00:00,Tulsa,USA,Tulsa/USA,79.0,190.0,3,Guard,Inactive,0,,,2017,2020,Undrafted,Undrafted,Undrafted,1.0,0.5,0.5,0.064,Shaquille Harrison,Yes,0.00375,0.75,0.25,0.0
1628404,Josh,Hart,1995-03-06T00:00:00,Villanova,USA,Villanova/USA,77.0,215.0,3,Guard,Active,1610612740,Pelicans,New Orleans,2017,2020,2017,1,30,9.1,2.2,7.6,0.097,Josh Hart,Yes,0.24151111111111112,0.597883597883598,0.40211640211640215,0.0
1628392,Isaiah,Hartenstein,1998-05-05T00:00:00,Zalgiris,Germany,Zalgiris/Germany,84.0,250.0,2,Center-Forward,Active,1610612743,Nuggets,Denver,2018,2020,2017,2,43,3.5,0.5,2.8,0.077,Isaiah Hartenstein,Yes,0.014411764705882351,0.5882352941176471,0.4117647058823529,0.0
202238,Kenny,Hasbrouck,1986-08-14T00:00:00,Siena,USA,Siena/USA,75.0,190.0,0,Guard,Inactive,1610612748,Heat,Miami,2009,2009,Undrafted,Undrafted,Undrafted,,,,,Kenny Hasbrouck,No,,,,0.0
2617,Udonis,Haslem,1980-06-09T00:00:00,Florida,USA,Florida/USA,80.0,235.0,17,Forward,Active,1610612748,Heat,Miami,2003,2020,Undrafted,Undrafted,Undrafted,3.0,0.3,4.0,0.105,Udonis Haslem,Yes,0.08383561643835616,0.4520547945205479,0.547945205479452,0.0
1629637,Jaxson,Hayes,2000-05-23T00:00:00,Texas,USA,Texas/USA,83.0,220.0,1,Center-Forward,Active,1610612740,Pelicans,New Orleans,2019,2020,2019,1,8,5.5,0.5,3.5,0.105,Jaxson Hayes,Yes,0.01013157894736842,0.631578947368421,0.3684210526315789,0.0
202330,Gordon,Hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,79.0,225.0,10,Forward,Active,1610612766,Hornets,Charlotte,2010,2020,2010,1,9,20.4,4.2,5.6,0.125,Gordon Hayward,Yes,1.5887682119205297,0.8145695364238411,0.18543046357615894,1.0
1627823,Juancho,Hernangomez,1995-09-28T00:00:00,Estudiantes,Spain,Estudiantes/Spain,81.0,214.0,4,Forward,Active,1610612750,Timberwolves,Minnesota,2016,2020,2016,1,15,6.2,0.6,4.2,0.079,Juancho Hernangomez,Yes,0.05681454545454545,0.6181818181818182,0.38181818181818183,0.0
1626195,Willy,Hernangomez,1994-05-27T00:00:00,Cajasol Sevilla,Spain,Cajasol Sevilla/Spain,83.0,250.0,4,Center-Forward,Active,1610612740,Pelicans,New Orleans,2016,2020,2015,2,35,6.3,1.2,6.2,0.112,Willy Hernangomez,Yes,0.13685255474452554,0.5474452554744526,0.4525547445255475,0.0
1629639,Tyler,Herro,2000-01-20T00:00:00,Kentucky,USA,Kentucky/USA,77.0,195.0,1,Guard,Active,1610612748,Heat,Miami,2019,2020,2019,1,13,15.1,3.4,5.4,0.099,Tyler Herro,Yes,0.11599832635983263,0.7740585774058578,0.2259414225941423,0.0
1627741,Buddy,Hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,76.0,220.0,4,Guard,Active,1610612758,Kings,Sacramento,2016,2020,2016,1,6,16.9,3.3,4.6,0.078,Buddy Hield,Yes,0.41377741935483864,0.8145161290322581,0.18548387096774194,0.0
201588,George,Hill,1986-05-04T00:00:00,Indiana-Purdue Indianapolis,USA,Indiana-Purdue Indianapolis/USA,76.0,188.0,12,Guard,Active,1610612760,Thunder,Oklahoma City,2008,2020,2008,1,26,11.8,3.1,2.1,0.101,George Hill,Yes,0.5422447058823531,0.8764705882352941,0.12352941176470589,0.0
201195,Herbert,Hill,1984-10-01T00:00:00,Providence,USA,Providence/USA,82.0,240.0,0,Forward-Center,Inactive,1610612755,76ers,Philadelphia,2007,2007,2007,2,55,,,,,Herbert Hill,No,,,,0.0
203524,Solomon,Hill,1991-03-18T00:00:00,Arizona,USA,Arizona/USA,78.0,226.0,7,Forward,Active,1610612737,Hawks,Atlanta,2013,2020,2013,1,23,4.2,0.9,2.3,0.038,Solomon Hill,Yes,0.08224054054054053,0.6891891891891893,0.31081081081081074,0.0
1628988,Aaron,Holiday,1996-09-30T00:00:00,UCLA,USA,UCLA/USA,72.0,185.0,2,Guard,Active,1610612754,Pacers,Indiana,2018,2020,2018,1,23,6.9,1.7,1.2,0.045,Aaron Holiday,Yes,0.0287265306122449,0.8775510204081634,0.12244897959183675,0.0
201950,Jrue,Holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,75.0,205.0,11,Guard,Active,1610612749,Bucks,Milwaukee,2009,2020,2009,1,17,15.9,5.2,4.6,0.118,Jrue Holiday,Yes,1.627863035019455,0.8210116731517509,0.178988326848249,1.0
203200,Justin,Holiday,1989-04-05T00:00:00,Washington,USA,Washington/USA,78.0,180.0,7,Forward-Guard,Active,1610612754,Pacers,Indiana,2012,2020,Undrafted,Undrafted,Undrafted,11.6,1.7,3.9,0.072,Justin Holiday,Yes,0.3129976744186046,0.7732558139534883,0.22674418604651164,0.0
1626158,Richaun,Holmes,1993-10-15T00:00:00,Bowling Green,USA,Bowling Green/USA,82.0,235.0,5,Forward,Active,1610612758,Kings,Sacramento,2015,2020,2015,2,37,13.9,1.8,8.8,0.119,Richaun Holmes,Yes,0.4493387755102041,0.6408163265306123,0.3591836734693878,0.0
203918,Rodney,Hood,1992-10-20T00:00:00,Duke,USA,Duke/USA,80.0,208.0,6,Guard-Forward,Active,1610612757,Trail Blazers,Portland,2014,2020,2014,1,23,4.7,1.2,1.9,0.031,Rodney Hood,Yes,0.08243076923076921,0.7564102564102564,0.24358974358974356,0.0
201143,Al,Horford,1986-06-03T00:00:00,Florida,Dominican Republic,Florida/Dominican Republic,81.0,240.0,13,Center-Forward,Active,1610612760,Thunder,Oklahoma City,2007,2020,2007,1,3,14.3,3.3,6.7,0.128,Al Horford,Yes,1.6914604938271605,0.7242798353909465,0.2757201646090535,5.0
1629659,Talen,Horton-Tucker,2000-11-25T00:00:00,Iowa State,USA,Iowa State/USA,76.0,234.0,1,Guard,Active,1610612747,Lakers,Los Angeles,2019,2020,2019,2,46,8.0,2.3,2.7,0.09,Talen Horton-Tucker,Yes,0.038215384615384616,0.7923076923076924,0.2076923076923077,0.0
1627863,Danuel,House Jr.,1993-06-07T00:00:00,Texas A&M,USA,Texas A&M/USA,78.0,220.0,4,Forward-Guard,Active,1610612745,Rockets,Houston,2016,2020,Undrafted,Undrafted,Undrafted,9.7,2.0,4.0,0.068,Danuel House Jr.,Yes,0.19770700636942673,0.7452229299363057,0.25477707006369427,0.0
2730,Dwight,Howard,1985-12-08T00:00:00,SW Atlanta Christian Academy (GA),USA,SW Atlanta Christian Academy (GA)/USA,82.0,265.0,16,Center-Forward,Active,1610612755,76ers,Philadelphia,2004,2020,2004,1,1,6.6,0.8,8.2,0.119,Dwight Howard,Yes,0.4440615384615385,0.4743589743589744,0.5256410256410257,8.0
1628989,Kevin,Huerter,1998-08-27T00:00:00,Maryland,USA,Maryland/USA,79.0,190.0,2,Guard-Forward,Active,1610612737,Hawks,Atlanta,2018,2020,2018,1,19,11.9,3.6,3.7,0.077,Kevin Huerter,Yes,0.16511250000000002,0.8072916666666667,0.19270833333333334,0.0
1629631,De'Andre,Hunter,1997-12-02T00:00:00,Virginia,USA,Virginia/USA,80.0,225.0,1,Forward-Guard,Active,1610612737,Hawks,Atlanta,2019,2020,2019,1,4,16.7,2.2,5.2,0.114,De'Andre Hunter,Yes,0.07927302904564316,0.7842323651452282,0.21576763485477182,0.0
1628990,Chandler,Hutchison,1996-04-26T00:00:00,Boise State,USA,Boise State/USA,78.0,210.0,2,Forward-Guard,Active,1610612741,Bulls,Chicago,2018,2020,2018,1,22,1.9,0.6,2.9,0.042,Chandler Hutchison,Yes,0.012244444444444443,0.4629629629629629,0.537037037037037,0.0
201586,Serge,Ibaka,1989-09-18T00:00:00,Ricoh Manresa,Republic of the Congo,Ricoh Manresa/Republic of the Congo,82.0,235.0,11,Forward,Active,1610612746,Clippers,LA,2009,2020,2008,1,24,10.9,1.7,6.7,0.112,Serge Ibaka,Yes,0.7075963730569949,0.6528497409326425,0.3471502590673575,0.0
2738,Andre,Iguodala,1984-01-28T00:00:00,Arizona,USA,Arizona/USA,78.0,215.0,16,Guard-Forward,Active,1610612748,Heat,Miami,2004,2020,2004,1,9,4.7,2.1,3.6,0.081,Andre Iguodala,Yes,0.5466461538461539,0.6538461538461539,0.34615384615384615,1.0
101141,Ersan,Ilyasova,1987-05-15T00:00:00,FC Barcelona,Turkey,FC Barcelona/Turkey,81.0,235.0,12,Forward,Active,1610612762,Jazz,Utah,2006,2020,2005,2,36,0.0,1.0,0.0,0.0,Ersan Ilyasova,Yes,0.0,1.0,0.0,0.0
204060,Joe,Ingles,1987-10-02T00:00:00,Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,80.0,220.0,6,Forward-Guard,Active,1610612762,Jazz,Utah,2014,2020,Undrafted,Undrafted,Undrafted,12.3,4.2,3.6,0.123,Joe Ingles,Yes,0.5551522388059702,0.8208955223880596,0.1791044776119403,0.0
1627742,Brandon,Ingram,1997-09-02T00:00:00,Duke,USA,Duke/USA,80.0,190.0,4,Forward,Active,1610612740,Pelicans,New Orleans,2016,2020,2016,1,2,24.2,4.7,5.1,0.133,Brandon Ingram,Yes,0.6824399999999999,0.85,0.15,1.0
202681,Kyrie,Irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,74.0,195.0,9,Guard,Active,1610612751,Nets,Brooklyn,2011,2020,2011,1,1,28.1,5.7,4.8,0.15,Kyrie Irving,Yes,1.7925761658031087,0.8756476683937825,0.12435233160621761,7.0
1628371,Jonathan,Isaac,1997-10-03T00:00:00,Florida State,USA,Florida State/USA,83.0,230.0,3,Forward,Active,1610612753,Magic,Orlando,2017,2020,2017,1,6,11.9,1.4,6.8,0.108,Jonathan Isaac,Yes,0.16908656716417908,0.6616915422885572,0.33830845771144274,0.0
1628411,Wes,Iwundu,1994-12-20T00:00:00,Kansas State,USA,Kansas State/USA,78.0,195.0,3,Forward,Active,1610612742,Mavericks,Dallas,2017,2020,2017,2,33,2.1,0.4,1.9,0.036,Wes Iwundu,Yes,0.010881818181818182,0.5681818181818181,0.43181818181818177,0.0
1628402,Frank,Jackson,1998-05-04T00:00:00,Duke,USA,Duke/USA,75.0,205.0,2,Guard,Active,1610612765,Pistons,Detroit,2017,2020,2017,2,31,5.2,0.8,1.4,0.08,Frank Jackson,Yes,0.01574054054054054,0.8108108108108107,0.18918918918918917,0.0
1628367,Josh,Jackson,1997-02-10T00:00:00,Kansas,USA,Kansas/USA,80.0,207.0,3,Guard-Forward,Active,1610612765,Pistons,Detroit,2017,2020,2017,1,4,13.2,2.1,4.2,0.085,Josh Jackson,Yes,0.17911384615384618,0.7846153846153846,0.2153846153846154,0.0
1628382,Justin,Jackson,1995-03-28T00:00:00,North Carolina,USA,North Carolina/USA,80.0,220.0,3,Forward,Active,1610612760,Thunder,Oklahoma City,2017,2020,2017,1,15,7.0,1.5,2.2,0.08,Justin Jackson,Yes,0.06476635514018693,0.7943925233644861,0.20560747663551404,0.0
202704,Reggie,Jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,74.0,208.0,9,Guard,Active,1610612746,Clippers,LA,2011,2020,2011,1,24,8.7,2.8,2.6,0.082,Reggie Jackson,Yes,0.40427234042553184,0.8156028368794327,0.1843971631205674,0.0
1628991,Jaren,Jackson Jr.,1999-09-15T00:00:00,Michigan State,USA,Michigan State/USA,83.0,242.0,2,Forward-Center,Active,1610612763,Grizzlies,Memphis,2018,2020,2018,1,4,17.4,1.4,4.6,0.089,Jaren Jackson Jr.,Yes,0.09577435897435894,0.8034188034188033,0.19658119658119658,0.0
1629713,Justin,James,1997-01-24T00:00:00,Wyoming,USA,Wyoming/USA,79.0,190.0,1,Guard-Forward,Active,1610612758,Kings,Sacramento,2019,2020,2019,2,40,2.1,0.5,0.5,0.051,Justin James,Yes,0.0016935483870967744,0.8387096774193549,0.16129032258064516,0.0
2544,LeBron,James,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,81.0,250.0,17,Forward,Active,1610612747,Lakers,Los Angeles,2003,2020,2003,1,1,25.4,7.9,7.9,0.194,LeBron James,Yes,6.540931553398058,0.808252427184466,0.191747572815534,17.0
1629610,DaQuan,Jeffries,1997-08-30T00:00:00,Tulsa,USA,Tulsa/USA,77.0,230.0,1,Guard-Forward,Active,1610612758,Kings,Sacramento,2019,2020,Undrafted,Undrafted,Undrafted,3.9,0.3,1.6,0.036,DaQuan Jeffries,Yes,0.003227586206896551,0.7241379310344827,0.27586206896551724,0.0
1629660,Ty,Jerome,1997-07-08T00:00:00,Virginia,USA,Virginia/USA,77.0,195.0,1,Guard-Forward,Active,1610612760,Thunder,Oklahoma City,2019,2020,2019,1,24,9.9,3.6,3.5,0.091,Ty Jerome,Yes,0.07337647058823529,0.7941176470588235,0.20588235294117646,0.0
201998,Curtis,Jerrells,1987-02-05T00:00:00,Baylor,USA,Baylor/USA,73.0,195.0,0,Guard,Inactive,1610612759,Spurs,San Antonio,2009,2009,Undrafted,Undrafted,Undrafted,,,,,Curtis Jerrells,No,,,,0.0
1628993,Alize,Johnson,1996-04-22T00:00:00,Missouri State,USA,Missouri State/USA,79.0,212.0,2,Forward,Active,1610612751,Nets,Brooklyn,2018,2020,2018,2,50,2.0,0.4,2.8,0.098,Alize Johnson,Yes,0.008615384615384617,0.46153846153846156,0.5384615384615385,0.0
1629661,Cameron,Johnson,1996-03-03T00:00:00,North Carolina,USA,North Carolina/USA,80.0,210.0,1,Forward,Active,1610612756,Suns,Phoenix,2019,2020,2019,1,11,10.3,1.4,3.3,0.09,Cameron Johnson,Yes,0.031724,0.78,0.22,0.0
201949,James,Johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,79.0,240.0,11,Forward,Active,1610612742,Mavericks,Dallas,2009,2020,2009,1,16,5.7,1.7,3.0,0.077,James Johnson,Yes,0.3074711538461538,0.7115384615384616,0.28846153846153844,0.0
1629640,Keldon,Johnson,1999-10-11T00:00:00,Kentucky,USA,Kentucky/USA,77.0,220.0,1,Forward-Guard,Active,1610612759,Spurs,San Antonio,2019,2020,2019,1,29,13.9,2.0,6.5,0.1,Keldon Johnson,Yes,0.08066964285714287,0.7098214285714286,0.29017857142857145,0.0
1626169,Stanley,Johnson,1996-05-29T00:00:00,Arizona,USA,Arizona/USA,78.0,242.0,5,Forward-Guard,Active,1610612761,Raptors,Toronto,2015,2020,2015,1,8,2.9,1.2,2.2,0.047,Stanley Johnson,Yes,0.06076190476190477,0.6507936507936507,0.34920634920634924,0.0
204020,Tyler,Johnson,1992-05-07T00:00:00,Fresno State,USA,Fresno State/USA,75.0,186.0,6,Guard,Active,1610612751,Nets,Brooklyn,2014,2020,Undrafted,Undrafted,Undrafted,5.2,0.9,1.8,0.065,Tyler Johnson,Yes,0.06397974683544305,0.7721518987341772,0.22784810126582278,0.0
203999,Nikola,Jokic,1995-02-19T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,83.0,284.0,5,Center,Active,1610612743,Nuggets,Denver,2015,2020,2014,2,41,27.1,8.6,11.3,0.205,Nikola Jokic,Yes,2.801678723404255,0.7595744680851064,0.24042553191489363,3.0
